Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
28116.2416,Bacteroides ovatus S_1225,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_1225,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37771027,GCA_034146765.1,,JAWZSA000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,53,6247110,41.83496,9,214871,65,5,,4949,97.2,96.5,0.2,91.2,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T22:06:39.202Z,2023-12-28T22:06:39.202Z
28116.2368,Bacteroides ovatus S_124,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_124,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768815,GCA_034123215.1,,JAWYDC000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,53,6499976,41.904045,10,224906,56,,,5181,99.5,97.8,0.9,100,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T19:04:55.273Z,2023-12-28T19:04:55.273Z
28116.2375,Bacteroides ovatus S_13,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_13,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768704,GCA_034125765.1,,JAWXYW000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,52,5892029,41.86722,9,183452,59,4,,4697,97.7,96.8,,93.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T19:09:37.894Z,2023-12-28T19:09:37.894Z
28116.2367,Bacteroides ovatus S_202,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_202,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768893,GCA_034121625.1,,JAWYFY000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,98,6225541,41.834404,15,136393,45,,,4927,98.9,97.8,1.1,99.1,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T19:01:30.308Z,2023-12-28T19:01:30.308Z
28116.2366,Bacteroides ovatus S_205,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_205,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768896,GCA_034121585.1,,JAWYGB000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,120,6051329,41.771454,17,101629,40,3,,4781,98.4,97.3,0.7,97.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T19:01:20.731Z,2023-12-28T19:01:20.731Z
28116.2365,Bacteroides ovatus S_225,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_225,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768916,GCA_034121055.1,,JAWYGU000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,59,5329390,41.717495,14,125351,36,,,4192,94.5,93.6,0.5,80,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T19:00:30.249Z,2023-12-28T19:00:30.249Z
28116.2391,Bacteroides ovatus S_234,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_234,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768925,GCA_034132245.1,,JAWYHD000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,38,5359845,41.920166,8,221001,31,,,4283,93.7,93.1,0.3,85.1,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:11:39.836Z,2023-12-28T20:11:39.836Z
28116.239,Bacteroides ovatus S_241,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_241,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768932,GCA_034132165.1,,JAWYHK000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,43,5606070,41.547733,7,323665,38,,,4479,93,92.3,0.3,86.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:11:19.783Z,2023-12-28T20:11:19.783Z
28116.2373,Bacteroides ovatus S_25,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_25,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768716,GCA_034125545.1,,JAWXZH000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,56,5422708,41.61802,12,148282,39,,,4142,91.5,91,,84.2,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T19:08:55.323Z,2023-12-28T19:08:55.323Z
28116.2389,Bacteroides ovatus S_268,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_268,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768959,GCA_034131605.1,,JAWYIK000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,57,5859559,41.874,12,167363,36,2,,4527,95.5,95.1,,90.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:09:57.156Z,2023-12-28T20:09:57.156Z
28116.2374,Bacteroides ovatus S_27,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_27,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768718,GCA_034125525.1,,JAWXZJ000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,44,6095575,41.794037,8,218920,58,4,,4818,97.9,97.1,,93.4,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T19:09:06.961Z,2023-12-28T19:09:06.961Z
28116.2388,Bacteroides ovatus S_327,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_327,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37769018,GCA_034130525.1,,JAWYKO000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,92,5942219,41.734505,17,130626,18,,,4516,95.2,94.5,0.7,92.7,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:07:56.146Z,2023-12-28T20:07:56.146Z
28116.2386,Bacteroides ovatus S_353,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_353,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37769044,GCA_034130025.1,,JAWYLL000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,159,5711357,41.919685,29,55094,19,,,4387,95.3,94.2,1.4,90.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:06:49.362Z,2023-12-28T20:06:49.362Z
28116.2387,Bacteroides ovatus S_354,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_354,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37769045,GCA_034129985.1,,JAWYLM000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,91,5806405,42.001583,15,129538,44,2,,4538,97.8,97,1.9,91.6,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:06:55.248Z,2023-12-28T20:06:55.248Z
28116.2385,Bacteroides ovatus S_387,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_387,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37769979,GCA_034129345.1,,JAWYMT000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,62,6155111,41.690685,11,177392,43,4,,4819,97.1,96.5,,96.3,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:05:25.850Z,2023-12-28T20:05:25.850Z
28116.2384,Bacteroides ovatus S_403,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_403,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37769995,GCA_034129045.1,,JAWYNJ000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,34,5334387,41.75074,8,226989,37,1,,4207,96.5,95.9,,88.1,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:04:50.083Z,2023-12-28T20:04:50.083Z
28116.2383,Bacteroides ovatus S_422,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_422,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770014,GCA_034128685.1,,JAWYOC000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,88,5734366,41.871967,18,114539,39,2,,4432,94.7,93.8,1,91.4,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:04:04.266Z,2023-12-28T20:04:04.266Z
28116.2382,Bacteroides ovatus S_442,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_442,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770034,GCA_034128225.1,,JAWYOV000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,78,5124281,41.899654,14,106322,35,,,4086,91.3,90.1,1.2,73.4,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:03:11.109Z,2023-12-28T20:03:11.109Z
28116.2381,Bacteroides ovatus S_446,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_446,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770038,GCA_034128185.1,,JAWYOZ000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,93,5806792,41.7673,16,116027,47,1,,4529,98.1,96.8,1.2,93.2,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:03:13.047Z,2023-12-28T20:03:13.047Z
28116.2427,Bacteroides ovatus S_456,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_456,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770048,GCA_034152365.1,,JAWYPI000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,51,6209298,41.89174,9,211551,42,4,,4805,96.2,95.5,,94.5,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T22:14:59.542Z,2023-12-28T22:14:59.542Z
28116.2428,Bacteroides ovatus S_477,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_477,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770069,GCA_034152865.1,,JAWYQD000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,46,5154766,41.676403,8,249414,30,,,3947,92.4,91.9,0.3,86.6,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T22:15:50.753Z,2023-12-28T22:15:50.753Z
28116.2376,Bacteroides ovatus S_5,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_5,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768696,GCA_034125965.1,,JAWXYO000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,57,6136961,41.67976,11,191446,40,4,,4725,96.8,96.1,,95.4,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:00:02.638Z,2023-12-28T20:00:02.638Z
28116.238,Bacteroides ovatus S_506,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_506,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770098,GCA_034127615.1,,JAWYRG000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,37,5931556,41.763275,8,258114,50,,,4742,96.7,96.2,,94.3,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:02:13.021Z,2023-12-28T20:02:13.021Z
28116.2379,Bacteroides ovatus S_535,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_535,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770127,GCA_034126495.1,,JAWYSI000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,173,5798623,42.010193,29,63952,30,,,4511,97.3,96.1,,95.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:01:18.100Z,2023-12-28T20:01:18.100Z
28116.2377,Bacteroides ovatus S_552,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_552,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770144,GCA_034126185.1,,JAWYSY000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,30,5759547,41.65803,7,265565,39,,,4387,95.6,95.2,,86.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:00:33.061Z,2023-12-28T20:00:33.061Z
28116.2378,Bacteroides ovatus S_555,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_555,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770147,GCA_034126215.1,,JAWYTB000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,48,5140506,41.593563,9,199407,41,,,3881,92.9,92,,95.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:00:31.196Z,2023-12-28T20:00:31.196Z
28116.2401,Bacteroides ovatus S_571,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_571,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770163,GCA_034137185.1,,JAWYTR000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,66,6040378,41.73535,13,150189,43,3,,4816,97.5,96.8,0.2,93.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:08:13.756Z,2023-12-28T21:08:13.756Z
28116.24,Bacteroides ovatus S_584,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,S_584,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770176,GCA_034136625.1,,JAWYUE000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,66,6235240,41.75313,12,167363,35,,,4829,99.1,98.5,0.2,99.1,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:07:41.149Z,2023-12-28T21:07:41.149Z
