Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
818.2166,Bacteroides thetaiotaomicron BFG-268,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-268,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323250,GCA_024791815.1,,JANUMX000000000,,WGS,Oxford Nanopore GridION,113x,Flye v. 2.7,,3,5,6545069,43.33314,1,6482065,70,14,,5889,99.8,96.3,6,99.8,,,,2/9/90,1990,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:17:21.653Z,2022-10-16T14:17:21.653Z
818.2191,Bacteroides thetaiotaomicron BFG-266,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Complete,BFG-266,,,,,,,,,,,,,,,,,,,,Good,2022-08-31T00:00:00Z,,,PRJNA646575,SAMN30323249,GCA_024799865.1,,"CP103377,CP103378,CP103379,CP103380",,Complete,Oxford Nanopore GridION,75x,Flye v. 2.7,,3,4,6288144,42.981667,1,6246405,70,15,,5544,99.6,97.6,4.4,100,,,,9/2/88,1988,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:27:01.375Z,2022-10-16T14:27:01.375Z
818.2183,Bacteroides thetaiotaomicron BFG-265,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-265,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323248,GCA_024793505.1,,JANUUN000000000,,WGS,Oxford Nanopore GridION,160x,Flye v. 2.7,,,2,6252514,42.83253,1,6165892,71,14,,5227,99.9,98.9,0.9,100,,,,4/4/88,1988,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:27:29.334Z,2022-10-16T14:27:29.334Z
818.2045,Bacteroides thetaiotaomicron BFG-264,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Complete,BFG-264,,,,,,,,,,,,,,,,,,,,Good,2022-08-29T00:00:00Z,,,PRJNA646575,SAMN30323247,GCA_024760065.1,,"CP103247,CP103248,CP103249",,Complete,Oxford Nanopore GridION,131x,Flye v. 2.7,,2,3,6580222,42.771324,1,6543028,78,11,,5681,99.9,98.2,1.7,99.8,,,,9/23/87,1987,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T20:16:02.051Z,2022-09-02T20:16:02.051Z
818.2182,Bacteroides thetaiotaomicron BFG-228,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-228,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323236,GCA_024793425.1,,JANUOW000000000,,WGS,Oxford Nanopore GridION,32x,Flye v. 2.7,,1,6,6351263,43.056698,1,3178424,70,15,,6403,100,93.6,12.8,100,,,,8/6/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:26:09.360Z,2022-10-16T14:26:09.360Z
818.2165,Bacteroides thetaiotaomicron BFG-223,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-223,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323232,GCA_024791565.1,,JANUML000000000,,WGS,Oxford Nanopore GridION,96x,Flye v. 2.7,,1,3,6203479,42.892704,1,6144066,70,15,,5468,99.9,96.7,7.2,99.6,,,,6/26/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:17:03.164Z,2022-10-16T14:17:03.164Z
818.2159,Bacteroides thetaiotaomicron BFG-212,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-212,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323229,GCA_024790935.1,,JANULP000000000,,WGS,Oxford Nanopore GridION,297x,Flye v. 2.7,,2,9,6277751,42.902054,1,6158712,70,15,,5300,99.8,98.3,3.8,100,,,,,,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:17:54.004Z,2022-10-16T14:17:54.004Z
818.2173,Bacteroides thetaiotaomicron BFG-187,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-187,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323219,GCA_024792615.1,,JANUNQ000000000,,WGS,Oxford Nanopore GridION,181x,Flye v. 2.7,,1,3,6418246,42.93765,1,6405546,75,16,,5345,99.9,98.9,1.1,100,,,,10/18/85,1985,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:19:05.341Z,2022-10-16T14:19:05.341Z
818.218,Bacteroides thetaiotaomicron BFG-182,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-182,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323214,GCA_024793355.1,,JANUOU000000000,,WGS,Oxford Nanopore GridION,302x,Flye v. 2.7,,1,4,6418483,42.936035,1,6334326,76,16,,5332,99.9,99,2.2,100,,,,10/23/85,1985,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:20:12.804Z,2022-10-16T14:20:12.804Z
818.2147,Bacteroides thetaiotaomicron BFG-170,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-170,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323208,GCA_024789425.1,,JANUKE000000000,,WGS,Oxford Nanopore GridION,40x,Flye v. 2.7,,1,4,6328809,42.77476,1,6258130,67,15,,5379,99.9,99.4,0.4,100,,,,10/23/85,1985,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:10:39.978Z,2022-10-16T14:10:39.978Z
818.2036,Bacteroides thetaiotaomicron BFG-169,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Complete,BFG-169,,,,,,,,,,,,,,,,,,,,Good,2022-08-29T00:00:00Z,,,PRJNA646575,SAMN30323206,GCA_024758865.1,,CP103072,,Complete,Oxford Nanopore GridION,77x,Flye v. 2.7,,,1,6057350,42.938446,1,6057350,68,15,,4853,99.8,99.5,0.4,100,,,,10/28/85,1985,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T20:07:26.740Z,2022-09-02T20:07:26.740Z
818.2039,Bacteroides thetaiotaomicron BFG-148,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Complete,BFG-148,,,,,,,,,,,,,,,,,,,,Good,2022-08-29T00:00:00Z,,,PRJNA646575,SAMN30323193,GCA_024759185.1,,CP103095,,Complete,Oxford Nanopore GridION,117x,Flye v. 2.7,,,1,6296712,42.74944,1,6296712,71,15,,7233,99.9,87.9,26.4,99.8,,,,12/11/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T20:08:04.907Z,2022-09-02T20:08:04.907Z
818.2127,Bacteroides thetaiotaomicron BFG-146,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-146,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323191,GCA_024787025.1,,JANUSI000000000,,WGS,Oxford Nanopore GridION,90x,Flye v. 2.7,,,2,6111721,42.928074,1,6054994,70,15,,5236,100,97.9,3.2,100,,,,8/21/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:01:33.681Z,2022-10-16T14:01:33.681Z
818.2136,Bacteroides thetaiotaomicron BFG-145,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-145,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323190,GCA_024788325.1,,JANUST000000000,,WGS,Oxford Nanopore GridION,40x,Flye v. 2.7,,,7,6350856,43.05774,1,3178564,70,15,,5385,99.9,99,1.1,100,,,,8/6/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:09:22.286Z,2022-10-16T14:09:22.286Z
818.2146,Bacteroides thetaiotaomicron BFG-144,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-144,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323189,GCA_024789385.1,,JANUKC000000000,,WGS,Oxford Nanopore GridION,54x,Flye v. 2.7,,1,5,7037821,42.852924,1,3792008,77,15,,6108,99.9,99,,100,,,,7/23/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:09:09.236Z,2022-10-16T14:09:09.236Z
818.2178,Bacteroides thetaiotaomicron BFG-142,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-142,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323187,GCA_024793205.1,,JANUON000000000,,WGS,Oxford Nanopore GridION,178x,Flye v. 2.7,,4,7,6522593,42.925507,1,6080630,70,15,,5368,99.7,99.4,0.2,100,,,,7/16/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:26:29.594Z,2022-10-16T14:26:29.594Z
818.2148,Bacteroides thetaiotaomicron BFG-140,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-140,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323185,GCA_024789475.1,,JANUKG000000000,,WGS,Oxford Nanopore GridION,92x,Flye v. 2.7,,1,3,6333034,42.864006,1,6272367,70,13,,5281,100,99.6,0.2,100,,,,7/11/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:09:05.752Z,2022-10-16T14:09:05.752Z
818.2149,Bacteroides thetaiotaomicron BFG-134,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-134,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323181,GCA_024789825.1,,JANUKJ000000000,,WGS,Oxford Nanopore GridION,250x,Flye v. 2.7,,2,5,6570261,43.085533,1,6512310,76,15,,5922,99.9,96.3,8.7,99.8,,,,6/30/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:16:11.617Z,2022-10-16T14:16:11.617Z
818.215,Bacteroides thetaiotaomicron BFG-133,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-133,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323180,GCA_024789945.1,,JANUKQ000000000,,WGS,Oxford Nanopore GridION,66x,Flye v. 2.7,,2,6,6207236,42.926174,1,6156426,70,15,,5397,99.9,97.6,4.4,99.6,,,,2/21/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:16:58.622Z,2022-10-16T14:16:58.622Z
818.2126,Bacteroides thetaiotaomicron BFG-131,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-131,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323178,GCA_024786885.1,,JANUSE000000000,,WGS,Oxford Nanopore GridION,36x,Flye v. 2.7,,,3,6216308,42.917194,1,6156661,70,15,,5183,99.9,99.2,1.1,100,,,,,,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:01:35.137Z,2022-10-16T14:01:35.137Z
818.2043,Bacteroides thetaiotaomicron BFG-130,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Complete,BFG-130,,,,,,,,,,,,,,,,,,,,Good,2022-08-29T00:00:00Z,,,PRJNA646575,SAMN30323177,GCA_024759965.1,,"CP103238,CP103239,CP103240,CP103241",,Complete,Oxford Nanopore GridION,21x,Flye v. 2.7,,3,4,6685209,42.567467,1,6642811,84,16,,5960,99.9,98.4,2.6,99.8,,,,10/21/85,1985,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T20:15:00.614Z,2022-09-02T20:15:00.614Z
818.2035,Bacteroides thetaiotaomicron BFG-129,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Complete,BFG-129,,,,,,,,,,,,,,,,,,,,Good,2022-08-29T00:00:00Z,,,PRJNA646575,SAMN30323175,GCA_024758405.1,,CP103075,,Complete,Oxford Nanopore GridION,42x,Flye v. 2.7,,,1,6282330,42.77007,1,6282330,69,15,,5171,99.8,99.6,0.9,100,,,,,,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T20:08:06.852Z,2022-09-02T20:08:06.852Z
818.2141,Bacteroides thetaiotaomicron BFG-123,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-123,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323172,GCA_024788765.1,,JANUJI000000000,,WGS,Oxford Nanopore GridION,264x,Flye v. 2.7,,3,6,6720086,42.634098,1,6575344,74,15,,5606,99.9,99.6,,100,,,,10/28/85,1985,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:08:14.945Z,2022-10-16T14:08:14.945Z
818.2157,Bacteroides thetaiotaomicron BFG-122,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-122,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323171,GCA_024790805.1,,JANULM000000000,,WGS,Oxford Nanopore GridION,139x,Flye v. 2.7,,1,4,6329702,42.864925,1,6272380,69,12,,5261,100,99.8,0.2,100,,,,6/30/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:16:55.365Z,2022-10-16T14:16:55.365Z
818.2046,Bacteroides thetaiotaomicron BFG-119,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Complete,BFG-119,,,,,,,,,,,,,,,,,,,,Good,2022-08-29T00:00:00Z,,,PRJNA646575,SAMN30323170,GCA_024760245.1,,"CP103283,CP103284,CP103285",,Complete,Oxford Nanopore GridION,102x,Flye v. 2.7,,2,3,6311333,42.86985,1,6246733,71,15,,5403,100,98.4,2.4,100,,,,6/27/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T20:14:33.428Z,2022-09-02T20:14:33.428Z
818.219,Bacteroides thetaiotaomicron BFG-116,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Complete,BFG-116,,,,,,,,,,,,,,,,,,,,Good,2022-08-31T00:00:00Z,,,PRJNA646575,SAMN30323168,GCA_024799845.1,,"CP103375,CP103376",,Complete,Oxford Nanopore GridION,103x,Flye v. 2.7,,1,2,6400507,42.87957,1,6393553,74,15,,5451,99.9,98.9,1.3,100,,,,10/21/85,1985,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:26:56.246Z,2022-10-16T14:26:56.246Z
818.2153,Bacteroides thetaiotaomicron BFG-115,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-115,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323167,GCA_024790605.1,,JANUKZ000000000,,WGS,Oxford Nanopore GridION,45x,Flye v. 2.7,,1,4,6401755,42.883865,1,6394850,74,15,,5501,100,98.7,1.7,100,,,,10/21/85,1985,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:10:42.354Z,2022-10-16T14:10:42.354Z
